StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode
svcstr-n3164-acs-2,Ethernet1/29,svcstr-7260cx3-acs-2,Ethernet33/1,40000,293,Access
svcstr-n3164-acs-2,Ethernet1/30,svcstr-7260cx3-acs-2,Ethernet34/1,40000,294,Access
svcstr-n3164-acs-2,Ethernet1/31,svcstr-7260cx3-acs-2,Ethernet35/1,40000,295,Access
svcstr-n3164-acs-2,Ethernet1/32,svcstr-7260cx3-acs-2,Ethernet36/1,40000,296,Access
svcstr-n3164-acs-2,Ethernet1/33,svcstr-7260cx3-acs-2,Ethernet37/1,40000,297,Access
svcstr-n3164-acs-2,Ethernet1/34,svcstr-7260cx3-acs-2,Ethernet38/1,40000,298,Access
svcstr-n3164-acs-2,Ethernet1/35,svcstr-7260cx3-acs-2,Ethernet39/1,40000,299,Access
svcstr-n3164-acs-2,Ethernet1/36,svcstr-7260cx3-acs-2,Ethernet40/1,40000,300,Access
svcstr-n3164-acs-2,Ethernet1/37,svcstr-7260cx3-acs-2,Ethernet41/1,40000,301,Access
svcstr-n3164-acs-2,Ethernet1/38,svcstr-7260cx3-acs-2,Ethernet42/1,40000,302,Access
svcstr-n3164-acs-2,Ethernet1/39,svcstr-7260cx3-acs-2,Ethernet43/1,40000,303,Access
svcstr-n3164-acs-2,Ethernet1/40,svcstr-7260cx3-acs-2,Ethernet44/1,40000,304,Access
svcstr-n3164-acs-2,Ethernet1/41,svcstr-7260cx3-acs-2,Ethernet45/1,40000,305,Access
svcstr-n3164-acs-2,Ethernet1/42,svcstr-7260cx3-acs-2,Ethernet46/1,40000,306,Access
svcstr-n3164-acs-2,Ethernet1/43,svcstr-7260cx3-acs-2,Ethernet47/1,40000,307,Access
svcstr-n3164-acs-2,Ethernet1/44,svcstr-7260cx3-acs-2,Ethernet48/1,40000,308,Access
svcstr-n3164-acs-2,Ethernet1/45,svcstr-7260cx3-acs-2,Ethernet49/1,40000,309,Access
svcstr-n3164-acs-2,Ethernet1/46,svcstr-7260cx3-acs-2,Ethernet50/1,40000,310,Access
svcstr-n3164-acs-2,Ethernet1/47,svcstr-7260cx3-acs-2,Ethernet51/1,40000,311,Access
svcstr-n3164-acs-2,Ethernet1/48,svcstr-7260cx3-acs-2,Ethernet52/1,40000,312,Access
svcstr-n3164-acs-2,Ethernet1/49,svcstr-7260cx3-acs-2,Ethernet53/1,40000,313,Access
svcstr-n3164-acs-2,Ethernet1/50,svcstr-7260cx3-acs-2,Ethernet54/1,40000,314,Access
svcstr-n3164-acs-2,Ethernet1/51,svcstr-7260cx3-acs-2,Ethernet55/1,40000,315,Access
svcstr-n3164-acs-2,Ethernet1/52,svcstr-7260cx3-acs-2,Ethernet56/1,40000,316,Access
svcstr-n3164-acs-2,Ethernet1/53,svcstr-7260cx3-acs-2,Ethernet57/1,40000,317,Access
svcstr-n3164-acs-2,Ethernet1/54,svcstr-7260cx3-acs-2,Ethernet58/1,40000,318,Access
svcstr-n3164-acs-2,Ethernet1/55,svcstr-7260cx3-acs-2,Ethernet59/1,40000,319,Access
svcstr-n3164-acs-2,Ethernet1/56,svcstr-7260cx3-acs-2,Ethernet60/1,40000,320,Access
svcstr-n3164-acs-2,Ethernet1/57,svcstr-7260cx3-acs-3,Ethernet1/1,40000,321,Access
svcstr-n3164-acs-2,Ethernet1/58,svcstr-7260cx3-acs-3,Ethernet2/1,40000,322,Access
svcstr-n3164-acs-2,Ethernet1/59,svcstr-7260cx3-acs-3,Ethernet3/1,40000,323,Access
svcstr-n3164-acs-2,Ethernet1/60,svcstr-7260cx3-acs-3,Ethernet4/1,40000,324,Access
svcstr-n3164-acs-2,Ethernet1/61,svcstr-7260cx3-acs-3,Ethernet5/1,40000,325,Access
svcstr-n3164-acs-2,Ethernet1/62,svcstr-7260cx3-acs-3,Ethernet6/1,40000,326,Access
svcstr-n3164-acs-2,Ethernet1/63,svcstr-7260cx3-acs-3,Ethernet7/1,40000,327,Access
svcstr-n3164-acs-2,Ethernet1/64,svcstr-7260cx3-acs-3,Ethernet8/1,40000,328,Access
