StartDevice,StartPort,EndDevice,EndPort,BandWidth,VlanID,VlanMode,AutoNeg
str-msn2700-20,Ethernet44,str-7060cx-32s-04,Ethernet18/1,50000,2083,Access,
str-msn2700-20,Ethernet46,str-7060cx-32s-04,Ethernet18/3,50000,2084,Access,
str-msn2700-20,Ethernet48,str-7060cx-32s-04,Ethernet19/1,50000,2085,Access,
str-msn2700-20,Ethernet50,str-7060cx-32s-04,Ethernet19/3,50000,2086,Access,
str-msn2700-20,Ethernet52,str-7060cx-32s-04,Ethernet20/1,50000,2087,Access,
str-msn2700-20,Ethernet54,str-7060cx-32s-04,Ethernet20/3,50000,2088,Access,
str-msn2700-20,Ethernet56,str-7060cx-32s-04,Ethernet21/1,50000,2089,Access,
str-msn2700-20,Ethernet58,str-7060cx-32s-04,Ethernet21/3,50000,2090,Access,
str-msn2700-20,Ethernet60,str-7060cx-32s-04,Ethernet22/1,50000,2091,Access,
str-msn2700-20,Ethernet62,str-7060cx-32s-04,Ethernet22/3,50000,2092,Access,
str-msn2700-20,Ethernet64,str-7060cx-32s-04,Ethernet23/1,50000,2093,Access,
str-msn2700-20,Ethernet66,str-7060cx-32s-04,Ethernet23/3,50000,2094,Access,
str-msn2700-20,Ethernet68,str-7060cx-32s-04,Ethernet24/1,50000,2095,Access,
str-msn2700-20,Ethernet70,str-7060cx-32s-04,Ethernet24/3,50000,2096,Access,
str-msn2700-20,Ethernet72,str-7060cx-32s-04,Ethernet25/1,50000,2097,Access,
str-msn2700-20,Ethernet74,str-7060cx-32s-04,Ethernet25/3,50000,2098,Access,
str-msn2700-20,Ethernet76,str-7060cx-32s-04,Ethernet26/1,50000,2099,Access,
str-msn2700-20,Ethernet78,str-7060cx-32s-04,Ethernet26/3,50000,2100,Access,
str-msn2700-20,Ethernet80,str-7060cx-32s-04,Ethernet27/1,50000,2101,Access,
str-msn2700-20,Ethernet82,str-7060cx-32s-04,Ethernet27/3,50000,2102,Access,
str-msn2700-20,Ethernet84,str-7060cx-32s-04,Ethernet28/1,50000,2103,Access,
str-msn2700-20,Ethernet86,str-7060cx-32s-04,Ethernet28/3,50000,2104,Access,
str-msn2700-20,Ethernet88,str-7060cx-32s-04,Ethernet29/1,100000,2105,Access,
str-msn2700-20,Ethernet92,str-7060cx-32s-05,Ethernet1/1,100000,2106,Access,
str-msn2700-20,Ethernet96,str-7060cx-32s-05,Ethernet2/1,100000,2107,Access,
str-msn2700-20,Ethernet100,str-7060cx-32s-05,Ethernet3/1,100000,2108,Access,
str-msn2700-20,Ethernet104,str-7060cx-32s-05,Ethernet4/1,50000,2109,Access,
str-msn2700-20,Ethernet106,str-7060cx-32s-05,Ethernet4/3,50000,2110,Access,
str-msn2700-20,Ethernet108,str-7060cx-32s-05,Ethernet5/1,50000,2111,Access,
str-msn2700-20,Ethernet110,str-7060cx-32s-05,Ethernet5/3,50000,2112,Access,
str-msn2700-20,Ethernet112,str-7060cx-32s-05,Ethernet6/1,50000,2113,Access,
str-msn2700-20,Ethernet114,str-7060cx-32s-05,Ethernet6/3,50000,2114,Access,
str-msn2700-20,Ethernet116,str-7060cx-32s-05,Ethernet7/1,50000,2115,Access,
str-msn2700-20,Ethernet118,str-7060cx-32s-05,Ethernet7/3,50000,2116,Access,
str-msn2700-20,Ethernet120,str-7060cx-32s-05,Ethernet8/1,50000,2117,Access,
str-msn2700-20,Ethernet122,str-7060cx-32s-05,Ethernet8/3,50000,2118,Access,
str-msn2700-20,Ethernet124,str-7060cx-32s-05,Ethernet9/1,50000,2119,Access,
str-msn2700-20,Ethernet126,str-7060cx-32s-05,Ethernet9/3,50000,2120,Access,
str-msn4700-01,Ethernet0,str-msn4700-fanout-01,Ethernet0,400000,3873,Access,on
str-msn4700-01,Ethernet8,str-msn4700-fanout-01,Ethernet8,400000,3874,Access,on
str-msn4700-01,Ethernet16,str-msn4700-fanout-01,Ethernet16,400000,3875,Access,on
str-msn4700-01,Ethernet24,str-msn4700-fanout-01,Ethernet24,400000,3876,Access,on
str-msn4700-01,Ethernet32,str-msn4700-fanout-01,Ethernet32,400000,3877,Access,on
str-msn4700-01,Ethernet40,str-msn4700-fanout-01,Ethernet40,400000,3878,Access,on
str-msn4700-01,Ethernet48,str-msn4700-fanout-01,Ethernet48,400000,3879,Access,on
str-msn4700-01,Ethernet56,str-msn4700-fanout-01,Ethernet56,400000,3880,Access,on
str-msn4700-01,Ethernet64,str-msn4700-fanout-01,Ethernet64,400000,3881,Access,on
str-msn4700-01,Ethernet72,str-msn4700-fanout-01,Ethernet72,400000,3882,Access,on
str-msn4700-01,Ethernet80,str-msn4700-fanout-01,Ethernet80,400000,3883,Access,on
str-msn4700-01,Ethernet88,str-msn4700-fanout-01,Ethernet88,400000,3884,Access,on
str-msn4700-01,Ethernet96,str-msn4700-fanout-01,Ethernet96,400000,3885,Access,on
str-msn4700-01,Ethernet104,str-msn4700-fanout-01,Ethernet104,400000,3886,Access,on
str-msn4700-01,Ethernet112,str-msn4700-fanout-01,Ethernet112,400000,3887,Access,on
str-msn4700-01,Ethernet120,str-msn4700-fanout-01,Ethernet120,400000,3888,Access,on
str-msn4700-01,Ethernet128,str-msn4700-fanout-01,Ethernet128,400000,3889,Access,on
str-msn4700-01,Ethernet136,str-msn4700-fanout-01,Ethernet136,400000,3890,Access,on
str-msn4700-01,Ethernet144,str-msn4700-fanout-01,Ethernet144,400000,3891,Access,on
str-msn4700-01,Ethernet152,str-msn4700-fanout-01,Ethernet152,400000,3892,Access,on
str-msn4700-01,Ethernet160,str-msn4700-fanout-01,Ethernet160,400000,3893,Access,on
str-msn4700-01,Ethernet168,str-msn4700-fanout-01,Ethernet168,400000,3894,Access,on
str-msn4700-01,Ethernet176,str-msn4700-fanout-01,Ethernet176,400000,3895,Access,on
str-msn4700-01,Ethernet184,str-msn4700-fanout-01,Ethernet184,400000,3896,Access,on
str-msn4700-01,Ethernet192,str-msn4700-fanout-01,Ethernet192,400000,3897,Access,on
str-msn4700-01,Ethernet200,str-msn4700-fanout-01,Ethernet200,400000,3898,Access,on
str-msn4700-01,Ethernet208,str-msn4700-fanout-01,Ethernet208,400000,3899,Access,on
str-msn4700-01,Ethernet216,str-msn4700-fanout-01,Ethernet216,400000,3900,Access,on
str-msn4700-01,Ethernet224,str-msn4700-fanout-01,Ethernet224,400000,3901,Access,on
str-msn4700-01,Ethernet232,str-msn4700-fanout-01,Ethernet232,400000,3902,Access,on
str-msn4700-01,Ethernet240,str-msn4700-fanout-01,Ethernet240,400000,3903,Access,on
str-msn4700-02,Ethernet0,str-msn4700-fanout-02,Ethernet0,400000,3470,Access,on
str-msn4700-02,Ethernet8,str-msn4700-fanout-02,Ethernet8,400000,3471,Access,on
str-msn4700-02,Ethernet16,str-msn4700-fanout-02,Ethernet16,400000,3472,Access,on
str-msn4700-02,Ethernet24,str-msn4700-fanout-02,Ethernet24,400000,3473,Access,on
str-msn4700-02,Ethernet32,str-msn4700-fanout-02,Ethernet32,400000,3474,Access,on
str-msn4700-02,Ethernet40,str-msn4700-fanout-02,Ethernet40,400000,3475,Access,on
str-msn4700-02,Ethernet48,str-msn4700-fanout-02,Ethernet48,400000,3476,Access,on
str-msn4700-02,Ethernet56,str-msn4700-fanout-02,Ethernet56,400000,3477,Access,on
str-msn4700-02,Ethernet64,str-msn4700-fanout-02,Ethernet64,400000,3478,Access,on
str-msn4700-02,Ethernet72,str-msn4700-fanout-02,Ethernet72,400000,3479,Access,on
str-msn4700-02,Ethernet80,str-msn4700-fanout-02,Ethernet80,400000,3480,Access,on
str-msn4700-02,Ethernet88,str-msn4700-fanout-02,Ethernet88,400000,3481,Access,on
str-msn4700-02,Ethernet96,str-msn4700-fanout-02,Ethernet96,400000,3482,Access,on
str-msn4700-02,Ethernet104,str-msn4700-fanout-02,Ethernet104,400000,3483,Access,on
str-msn4700-02,Ethernet112,str-msn4700-fanout-02,Ethernet112,400000,3484,Access,on
str-msn4700-02,Ethernet120,str-msn4700-fanout-02,Ethernet120,400000,3485,Access,on
str-msn4700-02,Ethernet128,str-msn4700-fanout-02,Ethernet128,400000,3486,Access,on
str-msn4700-02,Ethernet136,str-msn4700-fanout-02,Ethernet136,400000,3487,Access,on
str-msn4700-02,Ethernet144,str-msn4700-fanout-02,Ethernet144,400000,3488,Access,on
str-msn4700-02,Ethernet152,str-msn4700-fanout-02,Ethernet152,400000,3489,Access,on
str-msn4700-02,Ethernet160,str-msn4700-fanout-02,Ethernet160,400000,3490,Access,on
str-msn4700-02,Ethernet168,str-msn4700-fanout-02,Ethernet168,400000,3491,Access,on
str-msn4700-02,Ethernet176,str-msn4700-fanout-02,Ethernet176,400000,3492,Access,on
str-msn4700-02,Ethernet184,str-msn4700-fanout-02,Ethernet184,400000,3493,Access,on
str-msn4700-02,Ethernet192,str-msn4700-fanout-02,Ethernet192,400000,3494,Access,on
str-msn4700-02,Ethernet200,str-msn4700-fanout-02,Ethernet200,400000,3495,Access,on
str-msn4700-02,Ethernet208,str-msn4700-fanout-02,Ethernet208,400000,3496,Access,on
str-msn4700-02,Ethernet216,str-msn4700-fanout-02,Ethernet216,400000,3497,Access,on
str-msn4700-02,Ethernet224,str-msn4700-fanout-02,Ethernet224,400000,3498,Access,on
str-msn4700-02,Ethernet232,str-msn4700-fanout-02,Ethernet232,400000,3499,Access,on
str-msn4700-02,Ethernet240,str-msn4700-fanout-02,Ethernet240,400000,3500,Access,on
str-7060-cx32-1,Ethernet0,str-7260cx3-fan-06,Ethernet1/1,50000,3006,Access,
str-7060-cx32-1,Ethernet2,str-7260cx3-fan-06,Ethernet1/3,50000,3007,Access,
str-7060-cx32-1,Ethernet4,str-7260cx3-fan-06,Ethernet2/1,50000,3008,Access,
str-7060-cx32-1,Ethernet6,str-7260cx3-fan-06,Ethernet2/3,50000,3009,Access,
str-7060-cx32-1,Ethernet8,str-7260cx3-fan-06,Ethernet3/1,50000,3010,Access,
str-7060-cx32-1,Ethernet10,str-7260cx3-fan-06,Ethernet3/3,50000,3011,Access,
str-7060-cx32-1,Ethernet12,str-7260cx3-fan-06,Ethernet4/1,50000,3012,Access,
str-7060-cx32-1,Ethernet14,str-7260cx3-fan-06,Ethernet4/3,50000,3013,Access,
str-7060-cx32-1,Ethernet16,str-7260cx3-fan-06,Ethernet5/1,50000,3014,Access,
str-7060-cx32-1,Ethernet18,str-7260cx3-fan-06,Ethernet5/3,50000,3015,Access,
str-7060-cx32-1,Ethernet20,str-7260cx3-fan-06,Ethernet6/1,50000,3016,Access,
str-7060-cx32-1,Ethernet22,str-7260cx3-fan-06,Ethernet6/3,50000,3017,Access,
str-7060-cx32-1,Ethernet24,str-7260cx3-fan-06,Ethernet7/1,100000,3018,Access,
str-7060-cx32-1,Ethernet28,str-7260cx3-fan-06,Ethernet8/1,100000,3019,Access,
str-7060-cx32-1,Ethernet32,str-7260cx3-fan-06,Ethernet9/1,100000,3020,Access,
str-7060-cx32-1,Ethernet36,str-7260cx3-fan-06,Ethernet10/1,100000,3021,Access,
str-7060-cx32-1,Ethernet40,str-7260cx3-fan-06,Ethernet11/1,50000,3022,Access,
str-7060-cx32-1,Ethernet42,str-7260cx3-fan-06,Ethernet11/3,50000,3023,Access,
str-7060-cx32-1,Ethernet44,str-7260cx3-fan-06,Ethernet12/1,50000,3024,Access,
str-7060-cx32-1,Ethernet46,str-7260cx3-fan-06,Ethernet12/3,50000,3025,Access,
str-7060-cx32-1,Ethernet48,str-7260cx3-fan-06,Ethernet13/1,50000,3026,Access,
str-7060-cx32-1,Ethernet50,str-7260cx3-fan-06,Ethernet13/3,50000,3027,Access,
str-7060-cx32-1,Ethernet52,str-7260cx3-fan-06,Ethernet14/1,50000,3028,Access,
str-7060-cx32-1,Ethernet54,str-7260cx3-fan-06,Ethernet14/3,50000,3029,Access,
str-7060-cx32-1,Ethernet56,str-7260cx3-fan-06,Ethernet15/1,50000,3030,Access,
str-7060-cx32-1,Ethernet58,str-7260cx3-fan-06,Ethernet15/3,50000,3031,Access,
str-7060-cx32-1,Ethernet60,str-7260cx3-fan-06,Ethernet16/1,50000,3032,Access,
str-7060-cx32-1,Ethernet62,str-7260cx3-fan-06,Ethernet16/3,50000,3033,Access,
str-7060-cx32-1,Ethernet64,str-7260cx3-fan-06,Ethernet17/1,50000,3034,Access,
str-7060-cx32-1,Ethernet66,str-7260cx3-fan-06,Ethernet17/3,50000,3035,Access,
str-7060-cx32-1,Ethernet68,str-7260cx3-fan-06,Ethernet18/1,50000,3036,Access,
str-7060-cx32-1,Ethernet70,str-7260cx3-fan-06,Ethernet18/3,50000,3037,Access,
str-7060-cx32-1,Ethernet72,str-7260cx3-fan-06,Ethernet19/1,50000,3038,Access,
str-7060-cx32-1,Ethernet74,str-7260cx3-fan-06,Ethernet19/3,50000,3039,Access,
str-7060-cx32-1,Ethernet76,str-7260cx3-fan-06,Ethernet20/1,50000,3040,Access,
str-7060-cx32-1,Ethernet78,str-7260cx3-fan-06,Ethernet20/3,50000,3041,Access,
str-7060-cx32-1,Ethernet80,str-7260cx3-fan-06,Ethernet21/1,50000,3042,Access,
str-7060-cx32-1,Ethernet82,str-7260cx3-fan-06,Ethernet21/3,50000,3043,Access,
str-7060-cx32-1,Ethernet84,str-7260cx3-fan-06,Ethernet22/1,50000,3044,Access,
str-7060-cx32-1,Ethernet86,str-7260cx3-fan-06,Ethernet22/3,50000,3045,Access,
str-7060-cx32-1,Ethernet88,str-7260cx3-fan-06,Ethernet23/1,100000,3046,Access,
str-7060-cx32-1,Ethernet92,str-7260cx3-fan-06,Ethernet24/1,100000,3047,Access,
str-7060-cx32-1,Ethernet96,str-7260cx3-fan-06,Ethernet25/1,100000,3048,Access,
str-7060-cx32-1,Ethernet100,str-7260cx3-fan-06,Ethernet26/1,100000,3049,Access,
str-7060-cx32-1,Ethernet104,str-7260cx3-fan-06,Ethernet27/1,50000,3050,Access,
str-7060-cx32-1,Ethernet106,str-7260cx3-fan-06,Ethernet27/3,50000,3051,Access,
str-7060-cx32-1,Ethernet108,str-7260cx3-fan-06,Ethernet28/1,50000,3052,Access,
str-7060-cx32-1,Ethernet110,str-7260cx3-fan-06,Ethernet28/3,50000,3053,Access,
str-7060-cx32-1,Ethernet112,str-7260cx3-fan-06,Ethernet29/1,50000,3054,Access,
str-7060-cx32-1,Ethernet114,str-7260cx3-fan-06,Ethernet29/3,50000,3055,Access,
str-7060-cx32-1,Ethernet116,str-7260cx3-fan-06,Ethernet30/1,50000,3056,Access,
str-7060-cx32-1,Ethernet118,str-7260cx3-fan-06,Ethernet30/3,50000,3057,Access,
str-7060-cx32-1,Ethernet120,str-7260cx3-fan-06,Ethernet31/1,50000,3058,Access,
str-7060-cx32-1,Ethernet122,str-7260cx3-fan-06,Ethernet31/3,50000,3059,Access,
str-7060-cx32-1,Ethernet124,str-7260cx3-fan-06,Ethernet32/1,50000,3060,Access,
str-7060-cx32-1,Ethernet126,str-7260cx3-fan-06,Ethernet32/3,50000,3061,Access,
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet0,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet0,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet8,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet8,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet16,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet16,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet24,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet24,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet32,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet32,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet40,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet40,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet48,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet48,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet56,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet56,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet64,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet64,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet72,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet72,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet80,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet80,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet88,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet88,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet96,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet96,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet104,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet104,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet112,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet112,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet120,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet120,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet128,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet128,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet136,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet136,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet144,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet144,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet152,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet152,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet160,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet160,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet168,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet168,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet176,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet176,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet184,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet184,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet192,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet192,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet200,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet200,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet208,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet208,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet216,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet216,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet224,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet224,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet232,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet232,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet240,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet240,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet248,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet248,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet256,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet256,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet264,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet264,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet272,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet272,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet280,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet280,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet288,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet288,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet296,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet296,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet304,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet304,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet312,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet312,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet320,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet320,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet328,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet328,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet336,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet336,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet344,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet344,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet352,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet352,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet360,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet360,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet368,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet368,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet376,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet376,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet384,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet384,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet392,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet392,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet400,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet400,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet408,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet408,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet416,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet416,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet424,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet424,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet432,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet432,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet440,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet440,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet448,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet448,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet456,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet456,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet464,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet464,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet472,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet472,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet480,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet480,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet488,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet488,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet496,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet496,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet504,str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet504,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet0,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet0,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet8,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet8,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet16,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet16,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet24,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet24,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet32,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet32,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet40,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet40,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet48,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet48,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet56,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet56,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet64,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet64,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet72,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet72,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet80,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet80,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet88,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet88,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet96,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet96,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet104,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet104,800000,,Access,on
str-dcs-7060x6-64pe-b-ehw-f-c09-u29,Ethernet112,str-dcs-7060x6-64pe-b-ehw-f-c09-u27,Ethernet112,800000,,Access,on
